,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
4589,oh fiancee want swing king,1,4,neutral,1378,10
4590,oh lucky fiancee want heavy metal band carcass,0,5,negative,1378,11
4591,oh like try,0,4,neutral,1379,0
4592,kidding getting married july,0,3,positive,1379,2
4593,kidding getting married december,1,3,positive,1379,3
4594,oooh getting close,0,3,positive,1379,5
4595,know want go kleinman get half,1,4,neutral,1379,8
4596,come another color,1,4,neutral,1379,10
4597,oooh getting close,0,3,positive,1380,0
4598,oh lucky fiancee want heavy metal band carcass,0,5,negative,1380,2
4599,ooh spelled c k oh god matter great,1,3,positive,1380,3
4600,ooh spelled c k oh god matter great,0,3,positive,1381,0
4601,know want go kleinman get half,1,4,neutral,1381,2
4602,come another color,1,4,neutral,1381,4
4603,telling year schoolchildren study one greatest first date time,0,4,neutral,1382,0
4604,could totally play game,0,3,positive,1382,2
4605,let know like,0,2,negative,1382,4
4606,needy want seem,0,4,neutral,1382,7
4607,oh last time left spontaneous message ended using phrase yes,0,1,negative,1382,9
4608,look look rachel barry everybody look,1,6,negative,1382,10
4609,telling year schoolchildren study one greatest first date time,0,4,neutral,1383,0
4610,could totally play game,0,3,positive,1383,2
4611,let know like,0,2,negative,1383,3
4612,needy want seem,0,4,neutral,1383,6
4613,oh yeah yeah let dangle,1,4,neutral,1383,8
4614,oh yeah yeah let dangle,0,4,neutral,1384,0
4615,ca believe parent actually pressuring find one people,1,6,negative,1384,1
4616,ca believe parent actually pressuring find one people,0,6,negative,1385,0
4617,oh god call stop testosteroney,1,0,negative,1385,1
4618,telling year schoolchildren study one greatest first date time,0,4,neutral,1386,0
4619,could totally play game,0,3,positive,1386,2
4620,let know like,0,2,negative,1386,3
4621,needy want seem,0,4,neutral,1386,6
4622,oh god call stop testosteroney,1,0,negative,1386,8
4623,way real san francisco treat got machine,0,4,neutral,1386,9
4624,interestingly enough leaf blower picked,0,4,neutral,1386,10
4625,uh say anything,1,4,neutral,1386,11
4626,oh last time left spontaneous message ended using phrase yes,0,1,negative,1386,12
4627,telling year schoolchildren study one greatest first date time,0,4,neutral,1387,0
4628,could totally play game,0,3,positive,1387,2
4629,let know like,0,2,negative,1387,3
4630,needy want seem,0,4,neutral,1387,6
4631,way real san francisco treat got machine,0,4,neutral,1387,8
4632,interestingly enough leaf blower picked,0,4,neutral,1387,10
4633,look look rachel barry everybody look,0,6,negative,1388,0
4634,okay okay going,1,4,neutral,1388,1
4635,okay okay going,1,4,neutral,1389,0
4636,yeah well look upset look like told shove anything,1,4,neutral,1389,2
4637,well um past year working funny even major,0,4,neutral,1390,1
4638,hey think would weird invited carol join u,1,4,neutral,1390,3
4639,cause alone pregnant sad,1,5,negative,1390,4
4640,sure great carol wan na come join u,1,4,neutral,1390,6
4641,guy scooch wo,1,4,neutral,1390,9
4642,let try scooching,1,3,positive,1390,10
4643,uh kristen riggs carol willick,1,4,neutral,1390,13
4644,uh carol teach sixth grade,1,4,neutral,1390,15
4645,kristin kristin something funnily enough even major,1,3,positive,1390,16
4646,well um past year working funny even major,1,4,neutral,1391,0
4647,oh thought said could shoot spot without,0,4,neutral,1391,1
4648,oh thought said could shoot spot without,0,4,neutral,1392,0
4649,thought could try get back soon sorry,1,5,negative,1392,1
4650,thought could try get back soon sorry,1,5,negative,1393,0
4651,hey think would weird invited carol join u,0,4,neutral,1393,2
4652,cause alone pregnant sad,0,5,negative,1393,3
4653,guy scooch wo,0,4,neutral,1393,6
4654,let try scooching,0,3,positive,1393,7
4655,uh kristen riggs carol willick,0,4,neutral,1393,10
4656,uh carol teach sixth grade,0,4,neutral,1393,12
4657,kristin kristin something funnily enough even major,0,3,positive,1393,13
4658,hey think would weird invited carol join u,1,4,neutral,1394,1
4659,cause alone pregnant sad,1,5,negative,1394,2
4660,sure great carol wan na come join u,1,4,neutral,1394,3
4661,oh fine fine,0,4,neutral,1394,4
4662,guy scooch wo,1,4,neutral,1394,7
4663,let try scooching,1,3,positive,1394,8
4664,uh kristen riggs carol willick,1,4,neutral,1394,11
4665,uh carol teach sixth grade,1,4,neutral,1394,13
4666,kristin kristin something funnily enough even major,1,3,positive,1394,14
4667,six year old,0,4,neutral,1395,1
4668,wanted big wheel,0,4,neutral,1395,3
4669,instead parent got little plastic chicken hop around,0,0,negative,1395,4
4670,embarrassing kid made fun,0,5,negative,1395,5
4671,pretty tough year,0,5,negative,1395,6
4672,already feel like know little better,1,3,positive,1395,9
4673,horrible called chicken boy,0,5,negative,1395,14
4674,pick one pick one one,1,0,negative,1396,0
4675,like people gon na come think outside course,1,4,neutral,1396,2
4676,know bird say hello sit eat something,1,4,neutral,1396,4
4677,oh forget bird big red insect suggest fine dining,0,0,negative,1396,7
4678,fine want get bird get bird,1,0,negative,1396,8
4679,like wo kip would liked bird,0,5,negative,1396,9
4680,bijan hey annabelle uh listen wondering maybe work could go maybe grab cup coffee,1,4,neutral,1397,2
4681,oh actually sorta plan,0,4,neutral,1397,3
4682,bet maybe time,0,4,neutral,1397,4
4683,hey first time lost girl cowboy spraying cologne bijan men bijan men,1,5,negative,1397,5
4684,oh actually sorta plan,0,4,neutral,1398,0
4685,bet maybe time,0,4,neutral,1398,2
4686,hey guy doin,0,4,neutral,1400,1
4687,hey joey girl waved day,1,4,neutral,1400,2
4688,one person want,1,5,negative,1401,1
4689,one person want,1,5,negative,1402,0
4690,hey way come guy call work,0,5,negative,1402,1
4691,oh come huge fight right wait,1,5,negative,1402,2
4692,hey like swimming eat pick phone,0,0,negative,1402,3
4693,whole swimming thing myth,0,4,neutral,1402,4
4694,hey like swimming eat pick phone,0,0,negative,1403,0
4695,whole swimming thing myth,0,4,neutral,1403,1
4696,yeah tell uncle lenny,1,4,neutral,1403,2
4697,nothing really belief,1,4,neutral,1403,4
4698,look like uterus ready implantation,0,4,neutral,1404,0
4699,oh knew knew felt really thick morning,1,3,positive,1404,1
4700,okay take little prepare embryo,0,4,neutral,1404,2
4701,five okay giving birth hospital big box stair,1,4,neutral,1404,5
4702,five give chance least one attach,0,4,neutral,1404,6
4703,percent mean like percent chance baby,1,6,negative,1404,7
4704,wow guy really know anything,1,6,positive,1404,10
4705,oh knew knew felt really thick morning,1,3,positive,1405,0
4706,well okay go get go get egg put em,0,4,neutral,1405,1
4707,percent mean like percent chance baby,1,6,negative,1405,2
4708,hey know thinking odds like stuff like,0,4,neutral,1405,3
4709,okay well know worry guy cause gon na many time take get right,1,4,neutral,1405,4
4710,well see thing got kinda one shot make right,0,4,neutral,1405,5
4711,wow guy really know anything,1,6,positive,1405,6
4712,know get drunk worked lot girl high school,0,0,negative,1405,7
4713,well okay go get go get egg put em,1,4,neutral,1406,0
4714,okay take little prepare embryo,0,4,neutral,1406,1
4715,hey know thinking odds like stuff like,1,4,neutral,1407,0
4716,sweety woman gumball machine,0,4,neutral,1407,1
4717,well see thing got kinda one shot make right,1,4,neutral,1407,2
4718,umm cost time,0,4,neutral,1407,3
4719,umm kinda using money one time,0,4,neutral,1407,4
4720,sweety woman gumball machine,0,4,neutral,1408,0
4721,okay well know worry guy cause gon na many time take get right,1,4,neutral,1408,1
4722,umm cost time,0,4,neutral,1408,2
4723,umm kinda using money one time,0,4,neutral,1408,3
4724,guy got anything eat went johnos chicken closed,0,6,negative,1409,2
4725,pheebs guy keep closing favorite place gon na eat,0,0,negative,1409,3
4726,know clean place,1,4,neutral,1409,4
4727,guy got anything eat went johnos chicken closed,0,6,negative,1410,0
4728,oh took larry eat violated shut,1,1,negative,1410,1
4729,pheebs guy keep closing favorite place gon na eat,0,0,negative,1410,2
4730,let supposed regatta gala,1,2,negative,1411,1
4731,right ca say start later,0,0,negative,1411,2
4732,kind regatta gala start night,1,6,negative,1411,3
4733,hey hi need ladle got ladle,0,4,neutral,1412,1
4734,thanks see party,0,4,neutral,1412,3
4735,hey guy know larry would say would say see ladle,1,4,neutral,1413,1
4736,need something old,1,5,negative,1414,2
4737,ohh great condom wallet since twelve,0,4,neutral,1414,3
4738,okay need something borrowed,1,3,positive,1414,6
4739,bring back put dress,0,4,neutral,1414,9
4740,okay one thing time,0,4,neutral,1415,1
4741,oh much got job,1,3,positive,1416,1
4742,oh went aruba,0,4,neutral,1416,4
4743,noooo lying drunk,0,3,positive,1417,0
4744,oh god oh,1,0,negative,1417,1
4745,great monica could called worried,1,5,negative,1417,2
4746,yes yes okay look restaurant called wan na know gon na showing work,1,4,neutral,1417,5
4747,okay monica gon na lose job,1,0,negative,1417,7
4748,person need fluff pillow pay bill soon come,0,0,negative,1417,9
4749,hello yes hold second please monana credit card people,1,4,neutral,1417,12
4750,helloooo yeah oh god thanks,0,3,positive,1417,13
4751,note painterly line subtle impasto canvas monet painted quickly usually outdoors elusive subject light,0,4,neutral,1418,0
4752,mouth say word brain thinking monster truck,0,4,neutral,1418,2
4753,ok remember get museum monet spelt,1,4,neutral,1418,3
4754,yeah yeah mean know time,1,4,neutral,1418,7
4755,ok know got ta say really impressed able memorize quickly,1,6,positive,1418,8
4756,ah actor memorize anything last week day say frontal temporal zygomatic craniotomy,0,3,positive,1418,9
4757,guy said dy next scene guess mean gon na get eaten bear,0,4,neutral,1418,12
4758,ok let move renaissance,1,4,neutral,1418,13
4759,ok caravaggio us chiaroscuro highlight anguish central figure touch really bumpy,0,4,neutral,1418,14
4760,nah ah nah ah dude ca,1,0,negative,1418,15
4761,hey happened come,0,6,positive,1419,1
4762,well wanted thorough,1,4,neutral,1419,4
4763,mean clearly important u,1,3,positive,1419,5
4764,wanted read every word carefully twice,1,3,positive,1419,6
4765,yeah wanted give whole part another glance,1,4,neutral,1419,10
4766,talking ross said read twice,0,0,negative,1419,11
4767,look either even,0,0,negative,1419,12
4768,oh sure sure,1,3,positive,1419,15
4769,second marriage two year,1,4,neutral,1420,2
4770,yes second two year third overall,0,4,neutral,1420,3
4771,ross divorce attorney year never much business one client,1,4,neutral,1420,4
4772,basically rachel vega got drunk,0,4,neutral,1420,6
4773,sorry rachel name said altar second marriage,1,6,negative,1420,7
4774,drunken mistake need get annulled,0,4,neutral,1420,10
4775,see considered therapy,1,4,neutral,1420,11
4776,couple form fill,1,4,neutral,1420,13
4777,need witness testify uh sound mind,1,4,neutral,1420,15
4778,need rachel testify judge,1,4,neutral,1420,17
4779,cause kinda ready told uh already taken care,0,2,negative,1420,20
4780,phoebs owes monica owe rachel owe fifteen big one,1,4,neutral,1421,0
4781,hey thanks teachin u mary guy got ta play regular game,0,4,neutral,1421,1
4782,hey thanks teachin u mary guy got ta play regular game,0,4,neutral,1422,0
4783,alright think know money cursed,1,4,neutral,1422,1
4784,oh cursed bad thing happen spends,1,4,neutral,1422,3
4785,oh cursed bad thing happen spends,1,4,neutral,1423,0
4786,bad thing happen anyway,0,4,neutral,1423,2
4787,way break movie,0,4,neutral,1423,3
4788,bad thing happen anyway,0,4,neutral,1424,1
4789,way break movie,0,4,neutral,1424,2
4790,well leaf big green poker machine owes fifteen,1,4,neutral,1424,3
4791,wan na right,1,4,neutral,1425,0
4792,ok wan na really sure time andie mcdowell girl,1,4,neutral,1425,2
4793,ok wan na really sure time andie mcdowell girl,0,4,neutral,1426,0
4794,rodney mcdowell andie mcdowell guy,1,4,neutral,1426,1
4795,oh yeah ok thank,0,4,neutral,1426,2
4796,ohh already agreed,0,5,negative,1427,5
4797,awful know mean feel terrible want marriage work,1,5,negative,1427,6
4798,ohh lucky oh god,0,6,positive,1427,8
4799,idea nightmare hard,1,5,negative,1427,9
4800,oh yeah really ross yeah okay well let make little bit easier,0,0,negative,1427,10
4801,yeah well mad,0,0,negative,1427,14
4802,little woman wow,1,6,positive,1428,0
4803,oh yeah amy burned jo manuscript see could ever forgive,1,3,positive,1428,2
4804,oh yeah amy burned jo manuscript see could ever forgive,0,3,positive,1429,0
4805,umm jo girl short josephine,1,4,neutral,1429,1
4806,hey guy get anything done,1,3,positive,1431,2
4807,yeah thinking maybe could go time square pick ninja star,1,4,neutral,1431,4
4808,oh um friend larry want take picture hooker,1,4,neutral,1431,5
4809,know really take advantage living city,0,4,neutral,1431,6
4810,gon na get coffee,1,4,neutral,1432,7
4811,hey guy get anything done,0,3,positive,1432,8
4812,oh yeah yeah gon na connect bond everything,1,3,positive,1432,9
4813,yeah thinking maybe could go time square pick ninja star,0,4,neutral,1432,10
4814,oh um friend larry want take picture hooker,0,4,neutral,1432,11
4815,yeah thinking maybe could go time square pick ninja star,0,4,neutral,1434,2
4816,oh um friend larry want take picture hooker,0,4,neutral,1434,3
4817,well guy lot big plan,1,4,neutral,1435,2
4818,oh yeah yeah gon na connect bond everything,0,3,positive,1435,3
4819,yeah thinking maybe could go time square pick ninja star,0,4,neutral,1436,2
4820,oh um friend larry want take picture hooker,0,4,neutral,1436,3
4821,well guy lot big plan,1,4,neutral,1437,1
4822,horoscope say fifth special someone going give gift,1,3,positive,1438,2
4823,oh well thank advance,0,3,positive,1438,3
4824,op twelfth brings lover spat,1,6,negative,1438,4
4825,oh wait nineteenth secret crush announces,1,6,positive,1438,5
4826,oh god joey tribbiani mac,1,6,positive,1438,7
4827,oh right first day psyched fight fake crime robot sidekick,0,3,positive,1438,8
4828,op twelfth brings lover spat,1,6,negative,1439,0
4829,oh wait nineteenth secret crush announces,1,6,positive,1439,1
4830,got act robot pheebs know anything technology,0,2,negative,1439,3
4831,even use chandler computer except find porn,0,0,negative,1439,4
4832,cause right turn,0,0,negative,1439,5
4833,oh right first day psyched fight fake crime robot sidekick,0,3,positive,1440,2
4834,psyched lead tv series dreamed year preparing,1,3,positive,1440,3
4835,got act robot pheebs know anything technology,1,2,negative,1440,4
4836,even use chandler computer except find porn,1,0,negative,1440,5
4837,cause right turn,1,0,negative,1440,6
4838,psyched lead tv series dreamed year preparing,0,3,positive,1441,0
4839,joey going great,1,4,neutral,1441,1
4840,got act robot pheebs know anything technology,0,2,negative,1441,2
4841,even use chandler computer except find porn,0,0,negative,1441,3
4842,cause right turn,0,0,negative,1441,4
4843,got act robot pheebs know anything technology,0,2,negative,1442,0
4844,even use chandler computer except find porn,0,0,negative,1442,1
4845,cause right turn,0,0,negative,1442,2
4846,think lover spat start little early month,1,0,negative,1442,3
4847,think lover spat start little early month,0,0,negative,1443,0
4848,last minute want apologize mess okay,0,3,positive,1444,0
4849,oh god sure look way lived,1,6,positive,1444,1
4850,look one problem though,0,3,positive,1444,3
4851,room one guess one stay joey,0,4,neutral,1444,4
4852,first guest hotel monica,0,3,positive,1444,7
4853,umm tell like egg morning,0,4,neutral,1444,8
4854,thought would bring know bed,0,4,neutral,1444,9
4855,look one problem though,0,3,positive,1445,1
