,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
3672,s kinda sad,Tag,5,negative,1097,2
3673,yeah betty kinda sad i i can lure away chocolate while i distract,Rachel,4,neutral,1097,3
3674,okay i can evaluation back re gon na zelner s office,Rachel,4,neutral,1098,0
3675,doesn t s problem assistant betty come early eat breakfast desk,Rachel,4,neutral,1098,1
3676,hello rachel got minute,Mr. Zelner,4,neutral,1098,3
3677,yeah sure zelner anything minute okay fine abort plan abort plan,Rachel,4,neutral,1098,4
3678,actually i d,Mr. Zelner,4,neutral,1098,5
3679,okay can can anything zelner maybe chocolate,Rachel,4,neutral,1098,6
3680,cassie finding everything okay,Phoebe,4,neutral,1099,0
3681,yeah thank letting,Cassie,4,neutral,1099,1
3682,something i computer support line i wait hour half,Hoshi,0,negative,1100,2
3683,i told re adding new operator time could concentrate training,Pete,4,neutral,1100,3
3684,i people would out chip,Rachel,6,negative,1101,0
3685,i went different high school,Monica,4,neutral,1101,1
3686,okay doesn t because went high school,Rachel,4,neutral,1101,2
3687,went one popular got ride off chip s motorcycle wear letterman jacket,Monica,4,neutral,1101,3
3688,i went one i wore band uniform specially made,Monica,5,negative,1101,4
3689,project one home ec class,Monica,4,neutral,1101,6
3690,god told u mascot,Rachel,6,negative,1101,7
3691,back i thought i would chance out chip matthew s called asked out,Monica,6,positive,1101,8
3692,fat girl want,Monica,3,positive,1101,9
3693,yeah if s possible could somewhere sex guy,Rachel,4,neutral,1101,14
3694,ross s hate,Rachel,0,negative,1102,0
3695,ross s weird want stuff one kind,Rachel,4,neutral,1102,2
3696,huh y s one kind twin,Ross,0,negative,1102,3
3697,ooh phoebe s okay s out light ll movie,Rachel,3,positive,1102,4
3698,ooh phoebe s okay s out light ll movie,Rachel,3,positive,1103,0
3699,okay hey ooh cool sheet,Phoebe,3,positive,1103,1
3700,got flea market,Rachel,3,positive,1103,3
3701,bought sheet flea market ross got ta loosen purse string little,Phoebe,1,negative,1103,4
3702,okay hey ooh cool sheet,Phoebe,3,positive,1104,0
3703,wan na i got,Ross,3,positive,1104,1
3704,i one who hot ross,Rachel,6,positive,1105,2
3705,i one who hot ross,Rachel,6,positive,1106,0
3706,eh i i mena unattractive hot i,Ross,6,positive,1106,1
3707,hot i cried sleep last night,Rachel,5,negative,1107,2
3708,ugly naked guy laying kitchen tile eww,Monica,1,negative,1108,2
3709,eww i asking favor if i brother maybe angela will back,Joey,1,negative,1108,3
3710,i i made huge mistake i should broken will please,Joey,5,negative,1108,4
3711,honey morning fun huh hopping shower,Ross,3,positive,1109,0
3712,yeah maybe someday could place two bathroom,Carol,3,positive,1109,1
3713,carol umm i i thinking maybe maybe can spice thing little,Ross,4,neutral,1109,2
3714,carol sex life s working,Ross,5,negative,1109,4
3715,hey little fella,Ross,3,positive,1109,5
3716,hey don t shoe ya huh,Ross,4,neutral,1109,6
3717,hey don t dad can shoe room,Ross,3,positive,1109,7
3718,seriously sex i thinking maybe i don t could new thing,Ross,4,neutral,1109,10
3719,i don t umm if tie,Ross,3,positive,1109,13
3720,umm people eat stuff off one,Ross,4,neutral,1109,14
3721,umm y could dirty,Ross,4,neutral,1109,16
3722,umm could could threesome,Ross,4,neutral,1109,17
3723,carol sex life s working,Ross,5,negative,1110,0
3724,hey little fella,Ross,3,positive,1110,1
3725,hey don t shoe ya huh,Ross,4,neutral,1110,2
3726,hey don t dad can shoe room,Ross,3,positive,1110,3
3727,seriously sex i thinking maybe i don t could new thing,Ross,4,neutral,1110,7
3728,i don t umm if tie,Ross,3,positive,1110,9
3729,umm people eat stuff off one,Ross,4,neutral,1110,10
3730,umm y could dirty,Ross,4,neutral,1110,12
3731,umm could could threesome,Ross,4,neutral,1110,13
3732,who s idea everybody diner skate,Rachel,4,neutral,1111,0
3733,idiot customer suggestion suggestion box,Monica,0,negative,1111,1
3734,idiot customer suggestion suggestion box,Monica,0,negative,1112,0
3735,god took idea,Phoebe,6,positive,1112,1
3736,rachel i made cocoa,Gunther,4,neutral,1113,1
3737,god guy okay,Phoebe,6,negative,1113,2
3738,thing i said ready,Joshua,4,neutral,1116,0
3739,wan na coffee,Rachel,4,neutral,1116,6
3740,phoebe whip potato ross need lump,Monica,0,negative,1117,0
3741,i sorry i i thought could whipped pea onion,Phoebe,5,negative,1117,1
3742,mom used died,Phoebe,5,negative,1117,3
3743,ok three kind potato coming,Monica,4,neutral,1117,4
3744,ok three kind potato coming,Monica,4,neutral,1118,0
3745,ok guy thanks everything sorry sorry,Rachel,3,positive,1118,1
3746,ok guy thanks everything sorry sorry,Rachel,3,positive,1119,0
3747,unbelievable thing happened underdog gotten away,Chandler,6,negative,1119,1
3748,actual cartoon character course balloon news right reached,Chandler,4,neutral,1119,2
3749,i ca i got ta,Rachel,4,neutral,1119,3
3750,inflatable dog loose city,Chandler,6,negative,1119,4
3751,unbelievable thing happened underdog gotten away,Chandler,6,negative,1120,0
3752,actual cartoon character course balloon news right reached,Chandler,4,neutral,1120,2
3753,inflatable dog loose city,Chandler,6,negative,1121,0
3754,observe dance class,Teacher,4,neutral,1124,2
3755,people last time empty yoghurt container lying class again,Teacher,0,negative,1124,4
3756,started five six six seven eight,Teacher,4,neutral,1124,6
3757,alright people everyone grab partner,Teacher,4,neutral,1124,8
3758,observe dance class,Teacher,4,neutral,1125,2
3759,okay d anybody could,Monica,0,negative,1125,3
3760,people last time empty yoghurt container lying class again,Teacher,0,negative,1125,4
3761,started five six six seven eight,Teacher,4,neutral,1125,5
3762,okay i getting,Monica,0,negative,1125,6
3763,okay d anybody could,Monica,0,negative,1127,1
3764,okay i getting,Monica,0,negative,1127,2
3765,i totally getting,Phoebe,3,positive,1127,3
3766,okay dead mother say i rachel,Phoebe,4,neutral,1127,5
3767,great gym class again,Monica,1,negative,1127,6
3768,alright people everyone grab partner,Teacher,4,neutral,1129,0
3769,okay dead mother say i rachel,Phoebe,4,neutral,1129,1
3770,i crazy right i,Rachel,6,positive,1130,0
3771,ooh nice little sink,Rachel,3,positive,1130,2
3772,ai nice quiet i could lie day,Chandler,3,positive,1131,0
3773,i glad got adjoining room,Chandler,3,positive,1131,2
3774,hey i cornea,Chandler,0,negative,1131,4
3775,ok listen down pool reserve chair i magazine lotion,Monica,4,neutral,1131,5
3776,lady ross speech minute,Chandler,4,neutral,1131,6
3777,i glad got adjoining room,Chandler,3,positive,1133,1
3778,lady ross speech minute,Chandler,4,neutral,1134,0
3779,wall pretty thin guy,Ross,0,negative,1134,1
3780,hi i m joey tribbiani respect i d donate fluid,Joey,3,positive,1135,0
3781,re actually end one research cycle re looking applicant right,Receptionist,4,neutral,1135,1
3782,s bad i ve kinda saving sure s study i can participate,Joey,5,negative,1135,2
3783,s schedule s coming,Receptionist,4,neutral,1135,3
3784,thanks one start,Joey,4,neutral,1135,4
3785,one available identical twin eligible s twin study,Receptionist,4,neutral,1135,5
3786,one testing effect joey tribbiani attractive nurse receptionist,Joey,4,neutral,1135,8
3787,already got result back re good,Receptionist,3,positive,1135,9
3788,changed last five minute,Phoebe,4,neutral,1136,0
3789,yes i made cooky,Monica,3,positive,1136,1
3790,s right i m full homemade potato chip,Phoebe,4,neutral,1136,2
3791,should eat because re hot oven,Monica,3,positive,1136,3
3792,can t eat em bed crumbies,Monica,3,positive,1136,5
3793,okay i ll out second,Phoebe,4,neutral,1136,6
3794,doesn t lock,Phoebe,4,neutral,1136,9
3795,save u conversation,Julie,4,neutral,1137,1
3796,save u conversation,Julie,4,neutral,1138,0
3797,listen great i officially wiped,Chandler,4,neutral,1138,1
3798,listen great i officially wiped,Chandler,4,neutral,1139,0
3799,okay come camera,Monica,4,neutral,1141,0
3800,right biggie loose,Ross,4,neutral,1141,1
3801,if wan na camera i one platform,Monica,4,neutral,1141,3
3802,ve taping people day,Monica,4,neutral,1141,4
3803,hey d guy,Ross,3,positive,1141,6
3804,yeah learned dance forget underpants,Monica,3,positive,1141,7
3805,right biggie loose,Ross,4,neutral,1142,0
3806,hey d guy,Ross,3,positive,1142,3
3807,hey re good dancer,Janine,6,positive,1142,5
3808,s rhythm s better,Janine,4,neutral,1142,7
3809,hey re good dancer,Janine,6,positive,1143,0
3810,yeah d better if loosened hip little,Janine,4,neutral,1143,2
3811,s rhythm s better,Janine,4,neutral,1143,5
3812,okay re dancing girl,Director,4,neutral,1144,1
3813,i don t dancing tall guy tall guy hand,Director,4,neutral,1144,3
3814,hey buddy please dance girl i i i shot,Joey,5,negative,1144,4
3815,y i don t,Director,0,negative,1144,5
3816,aren t home,Rachel,0,negative,1145,0
3817,yes s sorry,Rachel,4,neutral,1145,2
3818,brought back apartment,Rachel,4,neutral,1145,3
3819,god ross date sister weird,Monica,1,negative,1145,6
3820,god s taking off clothes,Rachel,5,negative,1145,7
3821,yes s sorry,Rachel,4,neutral,1146,0
3822,i m i m looking out window view guy,Rachel,4,neutral,1146,2
3823,brought back apartment,Rachel,4,neutral,1146,4
3824,god s taking off clothes,Rachel,5,negative,1146,5
3825,s taking off coat,Chandler,1,negative,1146,6
3826,elizabeth thank god i thinking,Ross,3,positive,1147,1
3827,i if came hit i deserve,Joey,5,negative,1148,2
3828,i don t hit,Ross,4,neutral,1148,3
3829,delivery went out i realized forgot,Katie,4,neutral,1149,0
3830,must ve fairly obvious since thing left store,Ross,4,neutral,1149,1
3831,listen honest home delivery part job description,Katie,4,neutral,1149,2
3832,actually came out,Katie,2,negative,1149,4
3833,wow yeah sound great i m gon na back pocket pretend,Ross,3,positive,1149,5
3834,horny bitch re horny bitch noooo re horny bitch re horny bitch,Rachel,0,negative,1150,1
3835,chandler best taste men,Rachel,3,positive,1151,0
3836,patrick i great time last night i i could maybe something serious,Rachel,3,positive,1151,2
3837,thought weren t looking something serious i thought looking kind fling,Chandler,6,positive,1151,3
3838,possibly didn t though right,Rachel,2,negative,1151,4
3839,told guy i looking fling don t guy,Rachel,0,negative,1151,6
3840,telling i wanted fling putting out first date s gon na wrong idea,Rachel,5,negative,1151,7
3841,alright i back high school i standing middle cafeteria i realize i totally naked,Chandler,4,neutral,1152,0
3842,i down i realize phone,Chandler,6,negative,1152,2
3843,i down i realize phone,Chandler,6,negative,1153,0
3844,sudden phone start ring,Chandler,4,neutral,1155,1
3845,honey dinner s ready,Monica,3,positive,1156,0
3846,s little chef got tonight,Joey,3,positive,1156,1
3847,fried stuff cheese,Joey,3,positive,1156,3
3848,yep lot s,Monica,3,positive,1156,4
3849,thanks sweetheart little sugar okay,Joey,3,positive,1156,5
3850,something went wrong underdog could head inflate,Monica,4,neutral,1157,0
3851,anyway head flopping down broadway right i thinking inappropriate,Monica,3,positive,1157,1
3852,i got something eye joey could check light please,Monica,4,neutral,1157,2
3853,hello table cocktail appalachia,Monica,0,negative,1157,5
3854,close got tongue ear,Monica,1,negative,1157,7
3855,gotten little rambunctious ross,Joey,4,neutral,1157,8
3856,joey sick disgusting true,Monica,1,negative,1157,9
3857,who say true i,Joey,4,neutral,1157,10
3858,right i proud ok maybe i little,Joey,4,neutral,1157,12
3859,wait wait wait i like,Joey,4,neutral,1157,16
3860,yeah i thinking if head together two u can break,Joey,4,neutral,1157,18
3861,hello one marriage please,Chandler,3,positive,1158,0
3862,yep wan na married,Monica,3,positive,1158,1
3863,dum dum dum dum,Chandler,3,positive,1158,3
3864,because graduation song,Monica,4,neutral,1158,6
3865,okay gon na married,Chandler,3,positive,1158,7
3866,sure wan na,Monica,4,neutral,1158,8
3867,yep wan na married,Monica,3,positive,1159,0
3868,sure wan na,Monica,4,neutral,1159,2
3869,would surrogate anyone,Monica,4,neutral,1161,0
3870,depends who asked,Rachel,4,neutral,1161,1
3871,if i asked,Monica,4,neutral,1161,2
3872,yes re asking,Rachel,6,positive,1161,5
3873,thank thank thank yes thank,Kathy,3,positive,1162,1
3874,going joshua came today guess happened,Rachel,3,positive,1163,0
3875,i showing cufflink i felt pulse,Rachel,3,positive,1163,2
3876,electrical plan building,Monica,4,neutral,1163,5
3877,okay okay okay should i scared,Rachel,2,negative,1163,6
3878,i switch something okay,Monica,4,neutral,1163,7
3879,i went down city hall got,Monica,4,neutral,1163,8
3880,i wait line three hour,Monica,5,negative,1163,9
3881,wow if people knew,Rachel,6,positive,1163,10
3882,i thinking chandler,Janice,4,neutral,1164,0
3883,yeah i thinking,Rachel,4,neutral,1164,1
3884,i asking please moment judge,Janice,4,neutral,1164,2
3885,i asking please moment judge,Janice,4,neutral,1165,0
3886,okay mister right place right time,Janice,3,positive,1165,2
3887,twelve buck i again,Ross,1,negative,1166,0
3888,right honey better if wan na catch movie,Rachel,4,neutral,1166,1
3889,right honey better if wan na catch movie,Rachel,4,neutral,1167,0
3890,bye chandler i miss already,Phoebe,5,negative,1169,1
3891,bye chandler i miss already,Phoebe,5,negative,1170,0
3892,okay inappropriate pinching,Chandler,1,negative,1170,1
3893,okay inappropriate pinching,Chandler,1,negative,1171,0
3894,ohhh god god know u,Monica,6,negative,1171,3
3895,phoebe know trying freak u out explanation,Monica,0,negative,1171,5
3896,okay pinchable butt bulging biceps know,Chandler,0,negative,1171,6
3897,ross umm long time i starting kinda freaked out,Elizabeth,2,negative,1172,0
3898,right i coming out hey can light off,Ross,4,neutral,1172,1
3899,wan na right i right buddy wan na,Monica,0,negative,1173,0
3900,okay actually great help lot thanks,Rachel,4,neutral,1174,1
3901,right something big long going difficult manuver fortunately i lot experience area,Joey,4,neutral,1175,0
3902,can please focus naked man s life hang balance,Ross,2,negative,1175,1
3903,right lady gentleman s poke,Joey,4,neutral,1175,2
3904,okay little higher,Joey,4,neutral,1175,5
3905,okay okay re approaching window thread needle,Joey,4,neutral,1175,7
3906,okay retract device retract device,Joey,4,neutral,1175,9
3907,can please focus naked man s life hang balance,Ross,2,negative,1176,0
3908,i m telling s dead dead fat guy stick,Phoebe,0,negative,1176,1
3909,i m telling s dead dead fat guy stick,Phoebe,0,negative,1177,0
3910,right lady gentleman s poke,Joey,4,neutral,1177,1
3911,okay little higher,Joey,4,neutral,1177,4
3912,okay okay re approaching window thread needle,Joey,4,neutral,1177,6
3913,s alive s,Phoebe,3,positive,1177,8
3914,s alive s,Phoebe,3,positive,1178,0
3915,right lady gentleman s poke,Joey,4,neutral,1179,0
3916,okay little higher,Joey,4,neutral,1179,3
3917,okay okay re approaching window thread needle,Joey,4,neutral,1179,5
3918,okay retract device retract device,Joey,4,neutral,1179,8
3919,s showing u poking device,Rachel,6,positive,1180,1
3920,right lady gentleman s poke,Joey,4,neutral,1181,0
3921,okay little higher,Joey,4,neutral,1181,3
3922,okay okay re approaching window thread needle,Joey,4,neutral,1181,5
3923,s showing u poking device,Rachel,6,positive,1181,7
3924,hey s gon na way buddy,Joey,0,negative,1181,8
3925,unusual pet name,Rachel,5,negative,1182,0
3926,including umm evil bitch sick bastard,Rachel,1,negative,1182,1
3927,don t sick bastard,Evil Bitch,0,negative,1183,2
3928,honey i swear i wasn t looking,Sick Bastard,2,negative,1183,3
3929,s labor sick son bitch,Evil Bitch,0,negative,1183,4
3930,s labor sick son bitch,Evil Bitch,0,negative,1184,0
3931,umm umm i m gon na,Ross,4,neutral,1184,1
3932,because looking fat pervert,Evil Bitch,0,negative,1184,2
3933,i m sure one looking privacy,Ross,4,neutral,1184,3
3934,hey wan na baby,Ross,0,negative,1184,6
3935,don t husband stupid bastard,Evil Bitch,0,negative,1184,7
3936,unusual pet name,Rachel,5,negative,1185,0
3937,including umm evil bitch sick bastard,Rachel,1,negative,1185,1
3938,hey wan na baby,Ross,0,negative,1185,8
3939,definitely phoebe will single game host who s as i can kick,Rachel,3,positive,1186,5
3940,s something s something,Ross,0,negative,1187,1
3941,definitely phoebe will single game host who s as i can kick,Rachel,3,positive,1188,0
3942,s something s something,Ross,0,negative,1188,2
3943,y i can easily out chance can hurt,Ross,0,negative,1188,4
3944,hey rach can i borrow eyelash curler i i lost mine,Monica,4,neutral,1189,0
3945,joey can i second,Chandler,4,neutral,1191,1
